_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
2.852066229792991	3.3979434896470955 	-0.5458772598541044	9.75666422619626	4.940522803854763	2.5324520926840144	0.62837222195335	-0.097222512277254	0	30	23.767218581608258	0	1.1	1.1	2.852066229792991	-0.5458772598541044		wk
8.06704609130711	7.9632923761695285 	0.10375371513758225	14.714579071284158	11.881091046363302	10.464347033902875	1.3682641446303034	-1.4575772388361525	0	13	29.13099977416456	0	1.1	1.1	5.459556160550051	-0.22106177235826108		wk
8.147533726067104	6.983244362673373 	1.1642893633937312	11.97379855838236	9.633933636249843	8.464001175183583	1.4036908793924638	-2.106106503806312	0	11	24.895241940760595	0	1.1	1.1	6.355548682389068	0.2407219395590697		wk
7.558208566146223	6.513167183396204 	1.0450413827500187	11.125020397004064	9.193538799129735	8.227798000192571	1.1928429986058136	-0.42844624169456247	0	13	27.293530933305803	0	1.1	1.1	6.656213653328357	0.44180180035680694		wk
5.999896641711141	4.96364006807196 	1.0362565736391804	8.308691502412605	6.682075395152855	5.868767341522979	0.8841784236093222	-1.178905782503788	0	14	23.332931384432214	0	1.1	1.1	6.524950251004914	0.5606927550132816		wk
5.523057000501953	4.562468399928001 	0.9605886005739519	8.308681706454236	6.268280110389694	5.248079312357422	1.0752950094958273	-0.8969311404585957	0	14	21.47855500195204	0	1.1	1.1	6.357968042587753	0.6273420626067266		wk
7.706733978073821	6.278419280795642 	1.4283146972781786	10.68667111592247	8.460281300317723	7.347086392515349	0.5009377085854196	-1.5584728709658098	0	13	27.829872698599907	0	1.1	1.1	6.550648890514334	0.7417667247026484		wk
5.108093542833145	4.192985144662172 	0.9151083981709727	6.679169447663978	5.580951907853966	5.031843137948961	0.28503805665743553	-0.6592351327149206	0	18	25.540467714165725	0	1.1	1.1	6.370329472054186	0.7634344338861889		wk
3.847025661488492	3.1630904394190273 	0.6839352220694646	5.930281414654417	4.381261472846463	3.606751501942486	0.44527796351749416	-1.086204545366223	0	14	14.960655350233026	0	1.1	1.1	6.089962381991331	0.7546011881287752		wk
3.771438904110513	3.4590731406987536 	0.31236576341175937	6.67916944681424	4.930225720206592	4.0557538569027685	0.5565974538303752	-1.3914936346467492	0	21	22.000060273977994	0	1.1	1.1	5.858110034203249	0.7103776456570736		wk
16.0542866372705	14.028716002699117 	2.025570634571384	20.037508340442717	20.005242280212887	19.989109250097968	0.09679818068949331	-9.909655167585793	0	5	22.29762032954236	0	1.1	1.1	6.785035179936636	0.8299406446492835		wk
7.17442241612758	5.883874288260705 	1.2905481278668756	9.40292646675444	8.13666478518518	7.503533944400548	0.8836749445554654	-0.501088207541669	0	13	25.907636502682927	0	1.1	1.1	6.817484116285882	0.8683246015840829		wk
5.869183831490842	4.6953470651926725 	1.1738367662981695	6.679169448513716	6.04446658961729	5.7271151601690775	0.44527796351749355	-0.2558530684218076	0	12	19.56394610496947	0	1.1	1.1	6.744537940532417	0.8918255373313203		wk
8.876965531100158	7.1855457681431885 	1.6914197629569694	10.569473165462997	9.302928921067418	8.669656798869628	1.062707559889879	-1.2752655439746556	0	10	24.658237586389326	0	1.1	1.1	6.896854197001541	0.9489394105902953		wk
8.598747033738114	7.116204441896414 	1.4825425918416997	10.377798145532529	9.554163371658404	9.142345984721343	1.153088683675225	-1.7296330255128374	0	10	23.885408427050315	0	1.1	1.1	7.010313719450646	0.9845129560070556		wk
6.897850033697344	5.632210036123818 	1.2656399975735253	8.018940841659036	7.657383428136967	7.4766047213759315	0.46435361696621724	-0.9059983941568713	0	13	24.90890289946263	0	1.1	1.1	7.003284739091064	1.00208339610496		wk
6.663156362102222	5.674494557086374 	0.9886618050158482	9.973482752889263	7.974198300772518	6.9745560747141475	0.6515139708233573	-1.3477704812933864	0	15	27.763151508759258	0	1.1	1.1	6.983277187503485	1.001293890746777		wk
