_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
38.00105761042431	28.50079320781823 	9.500264402606081	47.610245609724686	38.001057610424304	36.47253491808399	11.137710691640699	-17.689853306260428	0	3	31.667548008686925	0	1.1	1.1	38.00105761042431	9.500264402606081		wk
17.1077503990024	13.68620031920192 	3.421550079800479	26.984939028324415	19.84525620826538	16.275414798235857	5.419347072063596	-9.341016581981194	0	4	19.00861155444711	0	1.1	1.1	27.554404004713355	6.46090724120328		wk
2.916121007872669	3.1185321368093666 	-0.20241112893669744	9.970304144015111	7.971820303899924	4.00750166910823	5.930153429468203	-4.447615073987268	0	28	22.680941172342983	8.5	1	0	19.34164300576646	4.239801117823288		wk
7.991814998761162	7.627496665321743 	0.3643183334394191	16.03000667643292	12.794348664459235	7.8515780733850145	6.791201391048235	-8.872722500489546	0	11	24.419434718436882	8.5	1	0	16.504186004015136	3.2709304217273205		wk
5.024076164974978	4.701462170458544 	0.32261399451643324	7.157280277292126	6.339188183428803	4.985149482149536	2.965071542561794	-4.192208742274779	0	16	22.32922739988879	8.5	1	0	14.208164036207103	2.6812671362851432		wk
5.981309283673631	5.7695184594743765 	0.21179082419925432	8.895210377727059	7.736590051426281	5.930143073806912	2.9650701271664115	-2.9650715350173416	0	14	23.26064721428634	8.5	1	0	12.837021577451523	2.269687750937495		wk
5.671474256233351	5.337858123513742 	0.33361613271960877	7.157282611930381	7.157282095145432	5.930144018660867	2.9650720093304277	-2.9650724874156626	0	16	25.206552249926002	8.5	1	0	11.813371960134642	1.9931060911920828		wk
5.972308060923876	5.599038807116133 	0.37326925380774245	9.756281342921056	8.023617604575747	5.930148724066792	4.192210899057138	-4.771129968341177	0	15	24.884616920516148	8.5	1	0	11.083238972733296	1.7906264865190402		wk
5.527588760787123	5.202436480740824 	0.32515228004629915	8.895223086100163	7.736597404863784	5.930148251640265	4.192210281324911	-2.965074362033371	0	16	24.56706115905388	8.5	1	0	10.465944504739277	1.6277960191331802		wk
5.678553750580806	5.613999496473744 	0.06455425410706273	11.97351855676273	8.762696154994611	5.93014872029456	4.1922110610548255	-4.192211060408067	0	16	25.238016669248026	8.5	1	0	9.98720542932343	1.4714718426305684		wk
6.675864872745431	6.162336805611167 	0.5135280671342644	9.970296865380325	8.094951173204372	5.930139313250425	4.0401575521299	-4.040159438067566	0	12	22.252882909151438	8.5	1	0	9.686174469634521	1.384386044858177		wk
5.599033470479467	5.269678560451263 	0.3293549100282043	9.756271047673453	8.023610792954235	5.930139315136538	4.192209515107553	-4.771121914286612	0	16	24.884593202130965	8.5	1	0	9.3455793863716	1.296466783622346		wk
5.220791988403931	5.419841713902653 	-0.19904972549872202	16.03000667133449	10.68667111592247	4.98514885556734	11.04485781576715	-8.015003333118031	0	17	24.653739945240787	8.5	1	0	9.028288048066395	1.1814270521514947		wk
5.544469765614437	5.36491962862257 	0.17955013699186662	12.022505004775477	9.527792022180595	4.985143533957088	4.007501669108231	-6.01125250111313	0	15	23.10195735672682	8.5	1	0	8.779443885034112	1.1098644153543784		wk
4.926834276529383	5.371004306992396 	-0.4441700304630132	12.022505007324693	9.70474431653683	4.9851334606963125	8.545864297661021	-6.542112481161626	0	18	24.634171382646915	8	1	0	8.52260324446713	1.0062621189665524		wk
4.388107055848695	4.23646812094806 	0.1516389349006353	8.545860378359421	8.191955684081043	4.985128423029123	4.007501669108231	-6.532483564767764	0	19	23.159453905868112	6	1	0	8.264197232678478	0.9528481699624325		wk
5.930607256565299	5.76443636524823 	0.1661708913170692	12.382730060773982	10.983698047102516	4.9851238030139395	8.37522839166575	-7.037379662568335	0	15	24.710863569022077	6	1	0	8.126927234083587	0.9065730359244699		wk
6.496004698401303	5.714301123351987 	0.781703575049316	19.940477306832626	14.781903261431266	8.015003335667245	12.022505004775477	-19.940477306832626	0	15	27.06668624333876	5.5	1	0.16666666666666666	8.03632042654568	0.8996358436536281		wk
7.354620051167353	6.741735046903404 	0.6128850042639487	14.955340767308874	11.664283036766937	5.93001603365985	7.037393096400315	-8.015003335667245	0	11	22.47245015634469	5.5	1	0.16666666666666666	8.000441459420506	0.884543694212066		wk
5.5935900767648095	5.422352506248163 	0.1712375705166469	9.970212906215979	8.55774093167856	5.929996266617589	4.192161738317866	-4.040216639598389	0	16	24.86040034117693	5.5	1	0.16666666666666666	7.880098890287721	0.8488783880272951		wk
8.675370458139824	8.317511941586803 	0.35785851655302103	17.091695285606267	13.86127812246646	9.970214023462672	6.98825660872786	-12.106586451532856	0	10	24.09825127261062	5.5	1	0.16666666666666666	7.917968964947344	0.8254964893856631		wk
6.468969934149458	6.085499819636835 	0.3834701145126225	9.756094719420586	9.065654601534126	5.930014147674933	2.965006610828427	-2.96500660705628	0	13	23.36016920665082	5.5	1	0.16666666666666666	7.852105372638349	0.8054043814368885		wk
4.234423885691195	3.751453678325563 	0.4829702073656317	5.930016967221667	4.974210835067661	4.007501668258492	1.1757145351524476	-1.9225152993880448	0	9	10.586059714227988	5.5	1	0.16666666666666666	7.694814873205865	0.7913855043033556		wk
