E E D D D E M J F XXX NA NA D C dr
C C C A B C J B F XXX NA NA C C dr
B B C A A B C J F XXX NA NA C C dr
A A C A A A N N F XXX NA NA B B dr
B B C A A A F B F XXX NA NA B B dr
B B C A A A F B F XXX NA NA B B dr
C C C C C C I E F XXX NA NA B B dr
C C C B B C G I F XXX NA NA C B dr
B B C B B B J J F XXX NA NA C B dr
B B C A A B I G F XXX NA NA C B dr
B B C B B B J I F XXX NA NA C B dr
B B C A B B J M F XXX NA NA B B dr
B B C A B B O G F XXX NA NA B B dr
B B C B B B G G F XXX NA NA B B dr
F D E B C D J I F E 0 NA C C dr
C C C B B C C G F E 0 NA C C dr
C C C B B B H I T D A 0 C C dr
C C C A B C C B F D A 0 C C dr
