_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
3.136900298147661	6.888811009002844 	-3.7519107108551832	32.12089148110464	25.147575979095617	2.0037508332795073	23.284328115739484	-10.067306633433127	0	64	55.767116411513975	26.5	0.5	1	3.136900298147661	-3.7519107108551832		bus
48.32360266369919	36.24270199777439 	12.080900665924801	68.12752836464304	48.323602663699184	56.80577128601181	36.76826294556909	0	0	3	40.26966888641599	26.5	0.5	1	25.730251480923425	4.164494977534809		bus
38.76962279004165	29.07721709253124 	9.692405697510413	48.18134000038347	38.76962279004165	36.06751501942485	12.113824980958618	-16.121326650066848	0	3	32.308018991701374	26.5	0.5	1	30.07670858396283	6.0071318841933445		bus
32.06001334827725	26.716677790231042 	5.34333555804621	36.06751501687564	34.73168112632316	32.06001334521819	0	-4.007501671657451	0	5	44.52779631705174	26.5	0.5	1	30.572534775041436	5.841182802656561		bus
20.56601599614266	18.509414396528392 	2.056601599614268	40.07501668853308	30.724179460613882	20.25570234823303	20.037508348090366	-16.03000666878527	0	9	51.41503999035665	26.5	0.5	1	28.57123101926168	5.084266562048102		bus
6.530777894765362	7.816292975464725 	-1.285515080699363	23.720880982722548	20.341436347201707	4.985169563740619	9.75638559004463	-8.03427899770189	0	27	48.98083421074021	15	0.3333333333333333	1	24.89782216517896	4.022636288256858		bus
12.322810872961378	11.501290148097288 	0.8215207248640901	21.139130669039794	20.04379155295261	12.189824852752896	6.875275578829029	-11.860449894482464	0	14	47.92204228373869	15	0.3333333333333333	1	23.101391980576448	3.5653340649150342		bus
25.8641164618817	22.631101904146483 	3.233014557735217	37.55766895711633	33.62977697075603	23.986328385107978	8.88053608037822	-4.941354092474384	0	7	50.29133756476997	15	0.3333333333333333	1	23.446732540739607	3.523794126517557		bus
12.891568687087243	12.756790547861765 	0.1347781392254781	32.86160234737841	28.74459311713296	10.865016379427368	2.599045591291125	-8.89536283148832	1	11	39.39090432165546	15	0.3333333333333333	1	22.273936557000454	3.147236794596215		bus
17.859939697792516	16.37161138964314 	1.4883283081493772	30.715347094151433	28.81425999283852	17.79072284356106	8.895358600477026	-3.8261671198193987	0	11	54.57203796547712	15	0.3333333333333333	1	21.83253687107966	2.981345945951531		bus
33.44836896534067	27.87364080445056 	5.5747281608901105	35.80636157965021	34.99146479615744	33.586637939149725	3.9354661383679925	-0.9703593017004195	0	5	46.4560680074176	15	0.3333333333333333	1	22.88852160692157	3.2171079654914014		bus
33.42212768966065	27.851773074717205 	5.570354614943444	35.58138922328391	34.59301353720284	32.616273457820924	4.866053547857629	-4.866064840637829	0	5	46.41962179119535	15	0.3333333333333333	1	23.766322113816496	3.413211852945738		bus
28.26954875983635	24.231041794145437 	4.038506965690914	32.61626310987801	30.72938603687216	29.651150628711985	5.930230589861576	-6.19981963162282	0	6	47.11591459972725	15	0.3333333333333333	1	24.112724163510332	3.4613114770030595		bus
8.253352716546056	8.434575775524749 	-0.18122305897869317	26.985219615612817	22.832266949609817	5.930224009945968	11.860440487588894	-8.080246775074114	1	22	50.43715549000367	12.5	0.5	0.5	22.979911917298598	3.2011304387186486		bus
32.61620617084661	27.180171809038843 	5.436034361807767	38.54642547621343	34.59294593854781	32.61620616782886	5.930219308384572	-3.7722784895777295e-9	0	5	45.300286348398075	12.5	0.5	0.5	23.6223315342018	3.350124033591256		bus
8.214955531874503	8.214955531874502 	1.7763568394002505e-15	23.72087721468189	19.76739767827303	8.54588486823273	5.930220238136256	-5.930220245680811	1	18	41.074777659372515	12.5	0.5	0.5	22.659370534056343	3.1407412814918025		bus
9.865884163573654	9.62849849996902 	0.2373856636046341	20.89662682686687	18.360047269126188	8.545884214118777	8.545884214118777	-11.316765906092847	1	18	49.32942081786827	10	0.6	0.3333333333333333	21.906812512263244	2.9699556569102046		bus
25.681593860625693	22.47139462804748 	3.210199232578212	43.846400499925366	35.45206197951469	20.255702006361368	23.80889215693343	-4.866609737474381	0	7	49.93643250677218	10	0.6	0.3333333333333333	22.11652258717227	2.9833025222250935		bus
7.496134946812214	7.965501517143456 	-0.46936657033124174	24.045010009550946	18.792313113681853	8.015003335667245	5.962772804175984	-9.97027447583343	1	20	41.64519414895675	10	0.6	0.3333333333333333	21.347028500837528	2.8015830963010764		bus
