_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
1.7066563905465897	4.648589062626474 	-2.9419326720798846	28.629284848840335	20.907238909244555	2.8410387280750866	12.327355603110437	-17.79050263316343	0	122	57.83668879074554	15.5	0	1.1	1.7066563905465897	-2.9419326720798846		bus
15.88212713374863	14.438297394316937 	1.4438297394316937	24.05698583575752	21.41778782197815	14.115526506685232	12.1965641619818	-6.535151988767575	0	10	44.11701981596842	15.5	0	1.1	8.79439176214761	-0.7490514663240955		bus
4.156312746183408	5.378166543186571 	-1.2218537970031624	14.82553179284738	13.068383002693231	6.094909232573791	5.93022024945309	-9.554068953701634	0	40	46.1812527353712	18	0	1.1	7.248365423492875	-0.9066522432171178		bus
18.213893575059544	16.696069110471246 	1.5178244645882977	28.052511681208394	26.71667779065591	16.301933013931873	7.796804508952352	-4.007501671657447	0	11	55.65356370157083	18	0	1.1	9.989747461384543	-0.3005330662657639		bus
32.27755852632473	26.897965438603947 	5.379593087720785	36.06751501687564	33.7584225350657	32.60387492538852	4.5513632441801235	-0.5438615801703293	0	5	44.82994239767324	18	0	1.1	14.447309674372582	0.8354921645315458		bus
36.21900762223316	28.97520609778652 	7.2438015244466385	40.07501668598387	37.60533904620534	36.37050022631607	4.491792456316681	-4.129181295682201	0	4	40.24334180248128	18	0	1.1	18.07592599901601	1.9035437245173945		bus
49.48673973681927	37.11505480261445 	12.371684934204815	52.09752169075934	49.48673973681927	48.181349121808786	3.916173292869651	-3.9161725689505573	0	3	41.238949780682724	18	0	1.1	22.563185104416476	3.3989924687584545		bus
54.89947658075241	41.17460743556431 	13.724869145188102	56.41758229142502	54.89947658075241	56.18332576007287	0.23425653135215185	-4.320060600665677	0	3	45.74956381729368	18	0	1.1	26.605221538958467	4.68972705331216		bus
49.776445546753756	37.332334160065315 	12.44411138668844	60.76717338203943	49.776445546753756	44.479644905678946	16.287528476360485	-16.684655029496547	0	3	41.480371288961464	18	0	1.1	29.17980198426905	5.551325312576192		bus
20.170360893262522	17.929209682900023 	2.2411512103624993	36.55183344214415	28.28669123787539	20.037508342991934	8.233223582948945	-8.499321760935757	0	8	44.82302420725005	18	0	1.1	28.2788578751684	5.220307902354823		bus
6.846552576986065	10.11198222303341 	-3.2654296460473446	22.250716742082954	21.061651310198847	12.022505004775477	8.84503274995223	-12.35078406219098	0	26	49.44732416712158	16	0	1.1	26.33046648442455	4.448877216136444		bus
28.174700830611908	24.652863226785424 	3.5218376038264836	35.5835009007446	31.03386990755732	26.687617205639206	7.71830008172936	-1.7877071838968739	0	7	54.7841405039676	16	0	1.1	26.484152679940166	4.3716239151106135		bus
31.53506542872601	26.27922119060501 	5.255844238121	35.58350654295519	33.688397704294864	32.618214334186455	2.720034307212245	-3.23486574356523	0	5	43.79870198434168	16	0	1.1	26.872684429846768	4.43964086303449		bus
5.410455014198849	7.498908279390288 	-2.088453265191439	20.757048781282432	19.768617884420685	6.500143123009031	6.791587104858755	-9.756879791671695	0	29	43.58422094771295	17	0	1.1	25.339668043014775	3.9733484253040663		bus
6.01484427567459	5.8013131576591075 	0.2135311180154824	10.127868016339198	9.07326030823229	4.985292982435831	4.538456011327146	-4.007501669108229	0	29	48.45291222071197	17	0	1.1	24.05134645852543	3.722693938151494		bus
3.054494440760876	3.8340346887485963 	-0.7795402479877205	8.54596061661789	8.36897431291782	2.9653275034514177	4.007501669108231	-4.942212495692207	0	33	27.999532373641358	14	0.2222222222222222	0.5	22.739043207415147	3.441304301517793		bus
