_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
6.5049358725915605	4.931070004776425 	1.5738658678151358	19.08717298515669	13.732132694014561	3.9750480949419384	13.157188949212202	-13.157186133420236	0	47	84.92555166994538	13	0	1.1	6.5049358725915605	1.5738658678151358		wk
4.593661492415074	5.729411200812889 	-1.1357497083978148	14.314300899817736	13.367483527471144	5.929984969512488	14.314300899817736	-11.349307472063437	0	21	26.796358705754596	11	0.5	0	5.549298682503317	0.21905807970866054		wk
4.614410155069908	3.9325384995078165 	0.6818716555620918	8.545848623444641	6.57410728483049	4.272923739771635	4.985107432661921	-4.5383469543364106	0	17	21.790270176719012	9	0.6666666666666666	0	5.237669173358848	0.3733292716598043		wk
5.539438146974583	5.107233689702882 	0.432204457271701	12.022505007324693	9.527786853589683	4.0075016703828386	4.538350551218101	-5.580837148319048	0	16	24.619725097664812	9	0.6666666666666666	0	5.313111416762782	0.3880480680627785		wk
3.044081185615274	4.824726119468095 	-1.780644933852821	11.973405294196173	9.334470656026626	4.985122125933735	8.01500333821646	-5.629269235956464	0	26	21.9850307849992	6.5	0.75	0.3333333333333333	4.85930537053328	-0.04569053232034141		wk
3.7007597446613523	3.6803102831165333 	0.02044946154481897	8.01500333821646	7.443138320044514	4.007501667833623	7.157205419525281	-6.011252504936952	0	16	16.447821087383787	5	0.8	0.25	4.6662144328879585	-0.03466720000948135		wk
5.463328662736817	5.0100401471408755 	0.45328851559594163	12.382732990254906	11.507217601482592	4.9851267395120304	4.771057009700895	-9.756187389774485	0	16	24.28146072327474	4.5	0.8333333333333334	0.2	4.7800878942949385	0.035040759362721934		wk
5.5774017007668615	4.671241364834641 	0.9061603359322206	13.405465438001993	12.723645045565258	4.00750166910823	12.382734680338588	-13.405465438001993	0	14	21.68989550298224	4	0.8888888888888888	0.375	4.879752120103929	0.14393070643390926		wk
8.224322298634087	7.676034145391814 	0.5482881532422734	16.03000667643292	13.478416244228868	8.01500333821646	12.022505009873903	-11.044862302868122	0	14	31.983475605799224	4	0.8888888888888888	0.375	5.251371028829502	0.1888593116348386		wk
7.010583677845394	6.543211432655701 	0.46737224518969267	14.314555096469014	12.786521701156916	8.015003336941852	9.329406802688606	-12.022505004775477	2	14	27.263380969398753	4	0.9	0.3333333333333333	5.4272922937310915	0.21671060499032402		wk
