F F C E E F R XXX F XXX NA NA E C dr
C C C C D C O XXX F XXX NA NA D C dr
C C C C C B N K F XXX NA NA C C dr
C C C B B B M M F XXX NA NA C C dr
D D C D D D Q XXX F XXX NA NA C C dr
D E C D E D Q R F XXX NA NA C C dr
C C C C D C O Q F XXX NA NA C C dr
B B C A A A F J F XXX NA NA C B dr
A B C A A A J J F XXX NA NA C B dr
A B C A A A F K F XXX NA NA C B dr
D C E C C C R D F XXX NA NA C B dr
B C A A B C C L T A A A C B dr
E C E B B B R E F A A A C B dr
B C B C C C P XXX F A A A C B dr
B B C A A B C G F A A A C B dr
C C C B C B M R F A A A C B dr
D C E C C C R H F A A A C B dr
B B C A B B E F F A A A C B dr
B B C B B B G J F A A A C B dr
A A C A A A E H F A A A C B dr
B B C A A B J C F A A A C B dr
C C C B C B N K F A A A C B dr
B B C A A A N J F A A A C B dr
C C D B B C R F F A A A C B dr
B B C A A B K R F A A A C B dr
A B C A A A J G F A A A C B dr
A A B A A A C F F A A A C B dr
A A B A A A F K F A A A B B dr
A A B A A A K K F A A A B B dr
A A C A A A R C F A A A B B dr
B B C B B B N P F A A A B B dr
E C E B B B K G F A A A B B dr
B B C A A B H N F A A A B B dr
A A B A A A J P F A A A B B dr
A A B A A A M O F A A A B B dr
A A B A A A K C F A A A B B dr
A A B A A A F K F A A A B B dr
A A B A A A K E F A A A B B dr
B B C B B B K K F A A A B B dr
A A B A A A K P F A A A B B dr
A A B A A A J N F A A A B B dr
A A B A A A H F F A A A B B dr
A A B A A A D F F A A A B B dr
A A B A A A H K F A A A B B dr
A A C A A A R D F A A A B B dr
A B C A A A I O F A A A B B dr
A A B A A A K L F A A A B B dr
B B D A A B R D F A A A B B dr
B B C B B B J L F A A A B B dr
E D E C D C R J F A A A B B dr
B B C B B B I M F A A A B B dr
B C C B B B P L F A A A B B dr
B B C B B B M J F A A A B B dr
C C C B C C R J F A A A B B dr
