_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
3.846776927410866	20.360759650564763 	-16.513982723153898	47.444758204548116	41.78037093702762	23.854920390670497	8.895894983272296	-19.887238253778797	0	152	162.41947026845878	61	0	1.1	3.846776927410866	-16.513982723153898		dr
7.958375761427116	30.950752423570233 	-22.992376662143116	76.14253170540871	61.9531059104557	30.457026977936646	26.91430151484319	-16.25985308486767	1	68	150.32487549362332	52	0	1.1	5.902576344418991	-19.75317969264851		dr
49.40264327762879	44.91149388875344 	4.49114938887535	76.14253170285951	64.14612789384071	52.09752169203395	3.870668854479881	-16.03000667388371	0	10	137.22956466007997	52	0	1.1	20.402598655488926	-11.671736665473889		dr
7.243910630995246	18.32564122060033 	-11.081730589605083	32.094274844037514	29.6585209825674	22.041259176908746	7.56378221019061	-7.923934631040355	2	73	146.89041001740358	26	0	1.1	17.112926649365505	-11.524235146506687		dr
19.280229766139477	25.49842259067547 	-6.218192824535993	56.337137030845426	52.43373316468324	20.03750834554115	11.86044989448061	-17.418549335555582	0	27	144.60172324604608	26	0	1.1	17.546387272720303	-10.463026682112547		dr
46.189498358188864	42.34037349500645 	3.8491248631824106	56.33712808317203	52.436661850993175	44.6568704808507	5.750039652366475	-9.054386742325342	0	11	141.1345783166882	26	0	1.1	22.320239120298396	-8.077668091230054		dr
4.841159658901961	16.90805027728965 	-12.066890618387689	40.18455896279497	36.18459578496249	18.644271718563253	12.032035842157438	-17.962239622979393	0	105	141.20049005130718	26	0	1.1	19.823227768670336	-8.647557023681145		dr
20.05074104654767	28.99157357849878 	-8.94083253195111	48.09002002420033	45.45155450370549	36.06751501687564	16.15167674198132	-21.373342232977922	0	25	139.24125726769216	26	0	1.1	19.851666928405002	-8.684216462214891		dr
33.98216337796451	31.858278166841732 	2.1238852111227793	40.07501668598387	37.48446055043721	36.06751501687564	8.136668936734182	-8.136669551038807	0	15	141.59234740818547	26	0	1.1	21.42172208946717	-7.483316276288483		dr
52.57117432989839	47.791976663544006 	4.779197666354385	64.18853938529256	60.16145827510903	52.64265263698182	12.006717153248836	-8.005228971684616	0	10	146.0310398052733	26	0	1.1	24.536667313510293	-6.2570648820241965		dr
56.19342940760076	50.5740864668407 	5.619342940760063	60.185598407222024	58.851501038342604	56.1833075081356	4.007501671657444	-4.085786835733586	0	9	140.4835735190019	26	0	1.1	27.414554776609428	-5.177391443589264		dr
56.58662850849492	50.927965657645416 	5.6586628508495025	64.12002669808403	61.47271528876268	56.10502335986757	8.001979269784997	-8.01500333821646	0	9	141.46657127123729	26	0	1.1	29.84556092093322	-4.2743869190526995		dr
55.77418018845791	50.19676216961212 	5.5774180188457905	68.7056624336513	64.43281724515015	52.43386467707093	20.25146481311709	-7.751725825142927	0	9	139.43545047114478	26	0	1.1	31.840070095358197	-3.516555769983585		dr
17.617072318765924	34.33721193086779 	-16.720139612101864	59.58952092510937	53.702060582137385	43.666660238800745	21.048845891900832	-15.096279402916977	1	29	141.91530479005883	24.5	0	1.1	30.82414168274446	-4.459668901563462		dr
51.95987033124063	47.2362457556733 	4.723624575567328	59.732033106129926	57.75101401187177	49.43589573025288	9.635869152797127	-10.95640559895697	0	10	144.33297314233508	24.5	0	1.1	32.233190259310874	-3.8474493364214095		dr
49.30252118116854	44.820473801062306 	4.482047380106231	54.821258066219045	54.274199376522944	47.96651425081886	6.854486901389194	-7.5509500855270275	0	10	136.95144772546814	24.5	0	1.1	33.300023441926974	-3.326855791638432		dr
20.85750859105757	32.78162649457094 	-11.924117903513373	53.43004106533805	52.79292125701118	36.46688823189019	31.841892146175915	-17.707459778273417	0	24	139.05005727371713	24.5	0	1.1	32.568110803640536	-3.8325770923369578		dr
67.28906705627443	59.81250405002173 	7.476563006252704	76.37301804276588	72.29769450614423	64.46119288107224	7.987982598301116	-7.401165765548754	0	8	149.5312601250543	24.5	0	1.1	34.49705281767576	-3.2042915313041984		dr
63.789871535287794	56.70210803136692 	7.0877635039208755	69.15177638898827	65.91128071173235	64.12002669808403	8.01500333821646	-8.015003340765674	0	8	141.7552700784173	24.5	0	1.1	36.03878011860271	-2.6626044241870894		dr
69.26180900452464	60.60408287895904 	8.657726125565596	76.66011952780393	71.65452967072689	68.70550762456965	7.508378974402277	-7.508390596828846	0	7	134.67573973102012	24.5	0	1.1	37.699931562898804	-2.096587896699455		dr
68.10454978695854	59.59148106358873 	8.513068723369813	73.10306851539244	70.17135047290614	68.70548533112242	4.718060407927993	-4.39757404825545	0	7	132.4255134746416	24.5	0	1.1	39.14777052594926	-1.591366152886633		dr
67.17667455158299	59.712599601407106 	7.464074950175885	72.68111778747725	70.07258253157055	66.66731062624896	4.417880506869892	-7.9473574944234	0	8	149.28149900351775	24.5	0	1.1	40.421811618023526	-1.1797551936565185		dr
71.27152912261444	62.36258798228762 	8.908941140326817	88.36412599781207	80.7029717173332	72.37823280222506	24.24409930227725	-24.53681148652288	0	7	138.58352884952805	24.5	0	1.1	41.76310368344052	-0.7411162226137648		dr
74.72599654448658	65.38524697642576 	9.340749568060815	82.79212295892016	79.62473060286827	74.29508334404301	9.852821618184336	-3.884464725233528	0	7	145.3005488365017	24.5	0	1.1	43.13655755265077	-0.32103848133565727		dr
