C C C A B C G C T XXX NA NA C C wk
E E C E E E O Q F XXX NA NA C C wk
D D C C D D L J F A A 0 C C wk
E E C D D E P N F A A 0 C C wk
D E C D D E O P F A A 0 D C wk
E E C E E E Q P F A A 0 D C wk
D E C D D E P N F A A 0 D C wk
E E C D E E N N F A A 0 D C wk
E E C E E E N P F A A 0 D C wk
D D C D D D N N F A A 0 D C wk
D E C D D E N N F A A 0 D C wk
E E C E E E N N F A A 0 D C wk
E E D C D E G J F A A 0 D C wk
E E C D D E O L F A A 0 D C wk
E E D D D E J L F A A 0 D C wk
E E D D D D P L F A A 0 D C wk
E E C D D E J M F A A 0 D C wk
E E D D D E J H F A A 0 D C wk
D D C C C D F C T A A B D C wk
E E C D D E K J F A A B D C wk
D D C D D E N N F A A B D C wk
D D C D D D L L F A A B D C wk
E E C E E E P O F A A B D C wk
