_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
34.06917987200686	31.93985613000644 	2.129323742000423	53.369830875728674	49.47283107831431	35.579881602554224	14.824953025852253	-11.859962421435917	0	15	141.95491613336193	0	1.1	1.1	34.06917987200686	2.129323742000423		dr
26.6738316289691	23.33960267534796 	3.334228953621139	53.52008379078309	48.4782665249117	25.202433779905085	11.973341326640023	-12.067732589447328	1	14	103.73156744599095	0	1.1	1.1	30.371505750487984	2.731776347810781		dr
35.2956293262222	32.94258737114072 	2.35304195508148	52.18182290047615	48.272728120731955	36.84993675933397	15.033689841696848	-11.997276055110007	0	14	137.26078071308632	0	1.1	1.1	32.01288027573272	2.6055315502343475		dr
34.68854578617328	32.375976067095074 	2.312569719078205	48.090020021651114	44.152226562549295	38.13209440731529	7.905474530081143	-12.022505007324687	0	14	134.89990027956276	0	1.1	1.1	32.68179665334286	2.5322910924453117		dr
5.873157717173898	6.505654159084386 	-0.6324964419104884	17.09160353524976	14.005581557304346	7.156937186826218	4.985026550902438	-7.156937186826218	0	15	24.471490488224575	0	1.1	1.1	27.320068866109068	1.8993335855741518		dr
2.8347744511404356	2.4011329749630224 	0.4336414761774132	11.859450438894067	8.397873897766287	1.2462564272063428	11.859450438894067	-2.9648635508853816	0	14	11.024122865546138	5.5	1	0.5	23.2391864636143	1.655051567341362		dr
33.79397538771015	31.99388223204693 	1.8000931556632196	41.70106201042831	40.85894795494702	38.543201687521766	8.89458641742635	-9.449508573477413	0	14	131.42101539665057	5.5	1	0.5	24.747013452770847	1.6757717942444845		dr
23.433752862779375	23.327865047018637 	0.10588781576073814	41.50801064717641	38.81800377636189	29.648574325724084	9.230745236491035	-5.9297158040441715	1	14	91.1312611330309	3	1	0.6666666666666666	24.582855879021913	1.4795362969340162		dr
16.597660220525874	16.385884723186955 	0.21177549733891965	40.51133176025166	37.75073396963658	12.518227974057666	12.022505004775475	-3.9724309398480564	0	14	64.54645641315618	3	1	0.6666666666666666	23.695611916966797	1.3386739858678944		dr
25.27894749583954	24.99269737670857 	0.286250119130969	48.09002001910189	45.48474457191991	32.06001335031662	7.484231845852664	-15.75813827995422	0	14	98.30701803937598	3	1	0.6666666666666666	23.853945474854072	1.2334315991942018		dr
21.850298080175875	20.39361154149748 	1.4566865386783938	36.06751501687564	33.44144428350851	20.46697464445137	16.030006676432922	-12.022505007324689	0	14	84.97338142290617	3	1	0.6666666666666666	23.67179571170151	1.2537275027836738		dr
40.99196844847051	38.259170551905804 	2.732797896564705	45.64974193186264	45.250066479118686	41.00414981067873	7.89335840675146	-7.530855611673786	0	14	159.41321063294086	3	1	0.6666666666666666	25.115143439765593	1.376983368932093		dr
23.16011047826691	21.616103113049114 	1.5440073652177944	42.728665168358816	39.42170952847443	25.29748492098644	7.0376085984891565	-17.915180505911767	0	14	90.0670963043713	3	1	0.6666666666666666	24.96475628888108	1.3898313686463777		dr
19.19279372713451	17.91327414532555 	1.2795195818089624	45.12949023046306	34.661121388067286	15.154963766953204	19.811607344665966	-20.205050209883613	0	14	74.63864227218977	3	1	0.6666666666666666	24.552473248756325	1.381951955300848		dr
42.67885985410326	39.83360253049637 	2.845257323606887	52.5782953263502	51.228787826122016	42.58954939370901	11.74790326747172	-10.8372931429219	0	14	165.9733438770682	3	1	0.6666666666666666	25.76089902244612	1.4795056465212506		dr
32.3213243317049	30.166569376257904 	2.1547549554469967	46.08891190250973	45.55698963382401	30.953980958137194	12.668107270953804	-10.914478273849184	0	14	125.69403906774129	3	1	0.6666666666666666	26.170925604274796	1.5217087283291097		dr
22.948092609008604	21.418219768408033 	1.5298728406005715	40.81514464346036	35.4504580827566	23.160386468291314	7.724313043142047	-9.337086780520668	0	14	89.2425823683668	3	1	0.6666666666666666	25.981347192788547	1.522188970227431		dr
55.209623184773655	51.52898163912208 	3.680641545651575	64.39000419644731	60.41220785041412	57.25238136473219	9.568385370194619	-7.132520326792907	0	14	214.70409016300866	3	1	0.6666666666666666	27.605140303454387	1.642103002195439		dr
53.25671912908507	49.70627118714607 	3.550447941938998	59.731317550839755	59.683696573572284	54.96441581064193	4.767687212030708	-9.571306514656918	0	14	207.10946327977527	3	1	0.6666666666666666	28.955223399540213	1.7425422095503633		dr
39.55335978360377	36.91646913136352 	2.636890652240247	64.40829385528427	58.969388708297906	38.583455902045785	9.750596296570777	-11.108558345887126	0	14	153.81862138068132	3	1	0.6666666666666666	29.485130218743393	1.7872596316848575		dr
51.606718604693796	48.16627069771422 	3.4404479069795784	60.28702244838395	59.91655701602408	50.55366769704466	8.946529172821215	-11.533547314881943	0	14	200.6927945738092	3	1	0.6666666666666666	30.538539189502938	1.865982882889368		dr
30.673787351785972	28.628868195000244 	2.0449191567857277	41.7410473796751	40.55749409230385	28.736769957844217	9.34312950915782	-8.607774787631705	0	14	119.286950812501	3	1	0.6666666666666666	30.544686833243077	1.874116349884657		dr
1.7526576562643161	2.95397468931104 	-1.2013170330467238	8.01500333821646	6.767621212972536	2.964615542247168	0.3643183333235468	-3.7421463731825586	0	18	8.76328828132158	3	1	0.6666666666666666	29.29285947772226	1.740401854974597		dr
