D D C D D D Q Q F XXX NA NA D C dr
B B C B B B M J F XXX NA NA C C dr
F F C E E F R R F XXX NA NA C C dr
B B C A A B K B F XXX NA NA C B dr
A B C A A A K J F XXX NA NA C B dr
C C D B B B P J F XXX NA NA C C dr
A A C A A A I I F XXX NA NA C B dr
B B C A A A J B F XXX NA NA B B dr
C C C B C C C N F XXX NA NA B B dr
A A C A A A L P F XXX NA NA B B dr
A A C A A A M M F XXX NA NA B B dr
A A C A A A J G F XXX NA NA B B dr
A A C A A A G C F XXX NA NA B B dr
B B E A A B E C F XXX NA NA B B dr
A A C A A A A B F XXX NA NA B B dr
A A C A A A G I F XXX NA NA B B dr
A A C A A A N J F XXX NA NA B B dr
B B C A B B J F F XXX NA NA B B dr
B B C A A B M M F XXX NA NA B B dr
B B C A A B F H F XXX NA NA B B dr
