_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
39.48697515784286	32.90581263153572 	6.581162526307146	56.10502335986757	50.328897391414586	42.74668446368988	5.89061436132106	0	0	15	164.5290631576786	0	1.1	1.1	39.48697515784286	6.581162526307146		dr
70.47715036726308	56.38172029381045 	14.095430073452626	73.49743190415538	71.25796979026053	70.13823873331313	0.8904657875984441	-1.7875799352949098	0	12	234.92383455754356	0	1.1	1.1	54.98206276255297	10.338296299879886		dr
50.64953145455425	40.5196251636434 	10.129906290910853	68.13469161897648	59.93675486536059	55.83778648855265	0	-9.143803729054646	0	12	168.83177151518083	0	1.1	1.1	53.53788565988673	10.268832963556875		dr
59.46230845791171	47.56984676632938 	11.892461691582334	65.32733009191945	63.47590459960434	62.550191853446776	4.578641687197011	0	0	12	198.2076948597057	0	1.1	1.1	55.01899135939298	10.67474014556324		dr
66.14072639400862	52.91258111520691 	13.228145278801712	66.72470360191463	66.41175510581944	66.25528085777184	0.4656877811127913	-0.15650056192792286	0	12	220.46908798002877	0	1.1	1.1	57.24333836631611	11.185421172210933		dr
65.69889913188229	52.55911930550583 	13.139779826376454	67.18481806023165	66.14401176308367	65.62360861450966	0.30971416550755276	-0.7310921316404375	0	12	218.99633043960762	0	1.1	1.1	58.65259849391047	11.511147614571854		dr
38.109025701684565	30.487220561347648 	7.621805140336917	62.30016277942412	45.79248740230552	37.53864971374623	0	-9.23585196159812	0	12	127.03008567228187	0	1.1	1.1	55.71780238073534	10.95552726110972		dr
53.15100231207052	42.520801849656415 	10.630200462414102	63.24509721513961	56.69990197544529	53.427304355598125	5.596879062739203	-0.9483161769551174	0	12	177.1700077069017	0	1.1	1.1	55.39695237215224	10.914861411272767		dr
65.7044803451809	52.56358427614473 	13.140896069036167	68.1709687087441	66.19963096167615	65.21396208814218	1.3173134043496333	-1.312681044474303	0	12	219.01493448393634	0	1.1	1.1	56.54223325804432	11.1621985954687		dr
64.2464992828569	51.397199426285525 	12.849299856571378	65.39367567855172	64.74297941248284	64.41763127944841	0.8788722615242198	-0.300925009312716	0	12	214.154997609523	0	1.1	1.1	57.31265986052557	11.330908721578968		dr
64.9607573545806	51.96860588366447 	12.99215147091612	65.89639562141815	65.1024427971642	64.70546638503723	0.356535255649798	-0.4374175686041563	0	12	216.53585784860195	0	1.1	1.1	58.00794145089421	11.481930789700527		dr
62.73932030821937	50.1914562465755 	12.547864061643871	64.4927913189929	63.12969497832296	62.448146807987996	0.36089648399576174	-0.7491278176375928	0	12	209.13106769406457	0	1.1	1.1	58.40222302233797	11.570758562362473		dr
62.10271415455062	49.682171323640496 	12.420542830910122	64.45313031519353	63.37187599575376	62.83124883603388	0.9880547222628877	-2.0526338947507816	0	12	207.0090471818354	0	1.1	1.1	58.686876186354326	11.636126583019985		dr
63.951827525439334	51.161462020351465 	12.79036550508787	65.28391155890449	64.70986136028121	64.42283626096958	0.9017108360371372	-0.9283626573334397	0	12	213.1727584181311	0	1.1	1.1	59.06294413914611	11.718572220310548		dr
62.31568247662969	49.85254598130375 	12.46313649532594	63.612533023858234	62.66823302084598	62.19608301933985	0.4888101949482741	-0.32934425189516975	0	12	207.71894158876563	0	1.1	1.1	59.27979336164502	11.768209838644907		dr
63.48512968542465	50.78810374833972 	12.69702593708493	64.52007688000127	63.848744260563905	63.51307795084523	0.4383623673374757	-0.4010980134433666	0	12	211.6170989514155	0	1.1	1.1	59.54262688188125	11.826260844797408		dr
64.05150905559816	51.24120724447853 	12.81030181111963	65.22430611631707	64.2148785238432	63.71016472760626	0.5543018218179986	-0.5047439823999463	0	12	213.5050301853272	0	1.1	1.1	59.80785524504107	11.884145607522244		dr
