_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
8.522126183482863	22.77333807573997 	-14.251211892257109	46.105658106736314	40.914740211893296	31.137141562757463	5.3135203936962725	0	1	35	82.85400456163894	23	0	1.1	8.522126183482863	-14.251211892257109		dr
33.935103538627295	30.541593184764555 	3.393510353862741	44.510643351963594	42.37405102214825	32.87117128725643	1.281313371802888	-6.659816607083698	0	9	84.83775884656822	23	0	1.1	21.228614861055078	-5.428850769197184		dr
16.54054857791779	23.069222628305933 	-6.528674050388144	45.20627793698757	42.29302193116599	24.06406274279062	12.63047602794811	-3.59145158573657	0	18	82.70274288958895	23	0	1.1	19.665926100009315	-5.795458529594171		dr
62.88597855221732	56.59738069699559 	6.288597855221724	72.19254440685451	71.21822087119915	60.52629168567246	11.666152545967265	-2.9228022183445717	0	9	157.2149463805433	23	0	1.1	30.470939213061314	-2.7744444333901974		dr
75.36785818906907	67.83107237016218 	7.536785818906893	78.04831001899414	77.32006696015408	75.8635062920857	3.6708616994479115	-2.9292006801046284	0	9	188.41964547267267	23	0	1.1	39.45032300826286	-0.7121983829307794		dr
73.64468601480722	66.28021741332648 	7.364468601480738	79.67774590591952	77.46485996809551	72.96749601251972	6.710249893399805	-7.484611552435624	0	9	184.11171503701803	23	0	1.1	45.14938350935359	0.6339127811378068		dr
68.87246702002138	61.98522031801923 	6.887246702002145	73.95214024984443	72.46223144472398	67.19363874250801	5.139510775179076	-3.9077658241323974	0	9	172.18116755005343	23	0	1.1	48.53839543944899	1.5272461984041408		dr
50.88065166730425	45.79258650057382 	5.088065166730431	68.26092146104111	65.4355836517625	58.59103289216914	6.840354793018875	-13.62570926801203	0	9	127.20162916826062	23	0	1.1	48.8311774679309	1.972348569444927		dr
10.959832093402396	25.67064396342935 	-14.710811870026953	40.390108629020915	38.14779035477796	32.87225484172663	6.65999878906992	-1.084345794876441	1	27	82.19874070051797	20.5	0	1.1	44.6232502040944	0.11866407617027362		dr
41.45344850842922	36.5047381055772 	4.948710402852022	49.487104028520214	47.65201879632824	40.39025456496983	4.4447783926027	-6.844005662424976	0	10	115.14846807897005	20.5	0	1.1	44.306270034527884	0.6016687088384485		dr
38.028285021132795	34.22545651901951 	3.802828502113286	47.29153985377732	44.589861394101014	37.56907682904718	7.907725774793349	-2.8723220714323823	0	9	95.07071255283198	20.5	0	1.1	43.73554412421924	0.8926832354997973		dr
42.46721440365632	38.22049296329068 	4.24672144036564	48.95739790946472	46.49348832714373	41.75897240839125	6.9011559259527075	-5.726056542915892	0	9	106.16803600914079	20.5	0	1.1	43.62984998083899	1.1721864192386175		dr
37.38858734427805	33.64972860985025 	3.738858734427801	46.08792210295444	42.901140268472766	36.485025454858864	2.8990939313934447	-9.602896648095573	0	9	93.47146836069513	20.5	0	1.1	43.14975285494968	1.369622751176247		dr
30.40016443200337	27.360147988803032 	3.0400164432003365	35.81880396138314	35.07845542431156	30.72536539961908	6.660104253370832	-5.887707740340037	0	9	76.00041108000842	20.5	0	1.1	42.23906796759638	1.488936586320825		dr
30.764786295078213	27.68830766557039 	3.0764786295078217	36.48526772401633	35.52279262213053	30.725433503798655	5.759780412031731	-3.7308392850288747	0	9	76.91196573769554	20.5	0	1.1	41.47411585609517	1.5947727225332915		dr
38.94955325708967	35.054597931380705 	3.8949553257089633	46.08828307085675	45.50194143586526	42.29280159931098	3.79548147154577	-7.946168204784975	0	9	97.37388314272417	20.5	0	1.1	41.31633069365732	1.738534135231771		dr
2.6777653824475562	6.82013803069791 	-4.142372648250354	15.569340147159439	9.09351737426388	10.573227071220565	0.5344946386202889	-4.717621083404463	0	31	23.058535237742845	23	0	1.1	39.043473910644984	1.3925984420857636		dr
