B B C B B B C H F XXX NA NA C B dr
A B C A A A N P F XXX NA NA B B dr
A A B A A A J F F XXX NA NA A B dr
B B C A A B J C F XXX NA NA B B dr
C C E A A D J M T B 0 NA B B dr
A B C A A A N O F B 0 NA B B dr
A B C A A A N N F B 0 NA B B dr
A B C A A A N N F B 0 NA B B dr
E C E A B C B B F D 0 NA B B dr
A A B A A A J R F D 0 NA B B dr
A A B A A A R N F D 0 NA B B dr
A A B A A A N N F D 0 NA B B dr
A A B A A A N R F D 0 NA B B dr
A A B A A A N N F D 0 NA A B dr
A A B A A A O O F D 0 NA A B dr
A B C A A A N J F D 0 NA A B dr
B B C A B B J J F D 0 NA A B dr
A A B A A A O O F D 0 NA A B dr
A B C A A A L M F D 0 NA A B dr
B B C A A B M O F D 0 NA A B dr
A A B A A A N O F D 0 NA A B dr
A A B A A A N N F D 0 NA A B dr
