_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
4.121030620321457	3.968340704499251 	0.1526899158222057	8.895197676876462	6.366088127306786	4.007501667833623	2.965065896064358	-5.930131784584294	0	11	12.592038006537784	0	1.1	1.1	4.121030620321457	0.1526899158222057		bus
7.839029705757368	7.0551267351816325 	0.7839029705757357	11.973481852016251	9.804841501097242	8.54586609111913	4.538365078746289	-4.538364424560116	0	9	19.597574264393423	0	1.1	1.1	5.980030163039412	0.4682964431989707		bus
17.071130655185954	15.364017589667355 	1.7071130655185982	24.7654721774815	23.010037712244337	19.512399234852985	19.78033368136973	-12.742967170156806	0	9	42.677826637964884	0	1.1	1.1	9.677063660421593	0.8812353173055132		bus
19.296047423888	17.3664426814992 	1.9296047423888005	32.06001334521819	26.83809170663012	24.045010012100164	0.9776133158092195	-12.022505004775475	0	9	48.24011855972	0	1.1	1.1	12.081809601288196	1.143327673576335		bus
2.995655236221748	3.4698899066557494 	-0.47423467043400125	11.973382224064718	6.662795186577321	3.486255781857278	7.965880557505703	-7.965880554956487	0	9	7.489138090554371	5	1	0	10.264578728274907	0.8198152047742677		bus
3.4388709482584825	3.7638034182539806 	-0.3249324699954981	12.022505004775477	8.308347807879338	3.4862562536845365	9.057494166514635	-6.918361916475566	0	11	10.507661230789807	6	1	0	9.126960764938836	0.6290239256459734		bus
5.216718759189282	5.6217246420553835 	-0.4050058828661012	12.022505007324693	10.002577482050247	4.9851141475454375	7.037390859779255	-8.981888255028569	0	9	13.041796897973207	6	1	0	8.56835476411747	0.48130538157281993		bus
8.758330803257058	9.77277464056565 	-1.0144438373085922	20.255689814793623	17.43856772085368	16.030006673883705	11.044895882753575	0	1	7	17.030087672999834	5	1	0	8.59210176900992	0.2943367292126434		bus
20.94303689354684	18.84873320419215 	2.094303689354689	33.37045126268075	29.15255547550799	20.754934227148127	12.819158674420736	-15.580493523263137	0	9	52.357592233867095	5	1	0	9.964427893958467	0.49433305811731515		bus
15.723037017314208	14.150733315582787 	1.5723037017314212	26.68494508101803	25.20622680048696	17.789963386088434	4.45882685333639	-11.859979361457984	1	9	39.30759254328552	5	1	0	10.540288806294042	0.6021301224787258		bus
