_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
4.778645575213787	4.562966338664 	0.2156792365497866	7.347359429195281	7.100636709276927	4.708072582298403	0.6679715521193789	-1.6725720469994918	0	40	53.096061946819844	0	1.1	1.1	4.778645575213787	0.2156792365497866		wk
5.25444295563956	4.503808247691051 	0.7506347079485094	7.237837317705406	5.954909045485162	4.915280892795198	0.31921647163645356	-0.16030006676432915	0	30	43.78702463032967	0	1.1	1.1	5.016544265426674	0.483156972249148		wk
5.252864804083238	4.952356483364741 	0.30050832071849687	8.426627538731097	7.057808186042469	5.396982780262059	0.6059289516938076	-2.3739985319460515	0	35	51.06951892858704	0	1.1	1.1	5.095317778312196	0.4222740884055976		wk
4.7690082343961	4.7457011723761005 	0.02330706201999977	8.994996429044525	8.153491885850274	5.2524346752098285	0.8302235879901338	-2.009970728812609	0	35	46.365357834406524	0	1.1	1.1	5.013740392333172	0.32253233180919816		wk
6.677986313289202	5.98426274674364 	0.6937235665455628	8.895252728197262	8.565798035170815	6.945487990507499	0.6191054079899978	-2.0419448542722463	0	25	46.37490495339724	0	1.1	1.1	5.346589576524378	0.3967705787564711		wk
5.703839776806116	4.889005522976672 	0.814834253829444	7.709215361782772	7.116198795182366	5.633657755615178	0.23720662669046053	-0.5776826820574964	0	30	47.531998140050966	0	1.1	1.1	5.406131276571334	0.4664478579352999		wk
4.41884029229936	5.426403716473059 	-1.007563424173699	9.557489495665322	8.912945905071675	6.412002670063324	0.7815732719717291	-1.0484956085339994	0	38	46.64331419649324	15	0	1.1	5.265089707389623	0.2558748176340143		wk
6.329395041043917	7.635835668800878 	-1.3064406277569613	18.03375750843782	11.386907459428691	8.06348243492413	1.4015301542719503	-3.5829009125760862	0	28	49.22862809700824	15	0	1.1	5.39812787409641	0.06058538696014237		wk
6.422912731807534	5.829060856305662 	0.5938518755018718	10.127854792761893	8.184953599724084	6.4120026690436385	0.3206001336646162	-1.8579260618591271	0	20	35.68284851004186	15	0	1.1	5.511992858286535	0.11983721902033453		wk
4.559449136310164	4.345797332987959 	0.2136518033222048	8.015003337196774	6.9554580986772985	5.231572706291741	0.7927721188333543	-1.3038881427882685	0	35	44.32797771412659	15	0	1.1	5.416738486088898	0.12921867745052157		wk
5.353807056938347	4.77395004276336 	0.579857014174987	7.98251559256061	6.6064076822025015	5.227966111051139	0.46243141346908306	-0.585436824918465	0	30	44.61505880781956	15	0	1.1	5.411017447075211	0.1701857989709275		wk
3.829437566283519	4.502752543799448 	-0.6733149775159291	10.378162099179312	8.006012925937013	4.294486058893129	1.2167352080572367	-1.5336952293650823	0	42	44.67677160664106	15	0	1.1	5.279219123675904	0.0998940675970228		wk
2.9211454365483442	2.7693510645608868 	0.1517943719874575	7.213503003375127	4.895714751461068	2.647025836017614	0.4449484455616583	-0.9769306410477044	0	40	32.457171517203825	15	0	1.1	5.097828840050706	0.10388639870397931		wk
