_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
12.197410549450234	14.502248688297636 	-2.3048381388474013	28.208654356737267	28.156606684502652	14.819498059817061	16.8400107027917	-11.85569824214684	1	61	206.67834542124007	0	1.1	1.1	12.197410549450234	-2.3048381388474013		dr
45.17956660736953	23.788120875522825 	21.391445731846705	62.35342041874022	57.389990409213276	16.30171797112787	14.436271839155832	-8.286715279565762	0	57	715.3431379500175	0	1.1	1.1	28.68848857840988	9.543303796499652		dr
69.37472989765291	63.06793627059357 	6.306793627059342	74.5704105051368	73.70189413405905	69.65444930891871	10.870148127396924	-10.687302501431098	0	10	192.70758304903586	0	1.1	1.1	42.250569018157556	8.464467073352882		dr
64.39260866513942	59.02655794304446 	5.366050722094961	68.27610114479589	66.91288710427567	64.80447628460585	4.524908786725767	-7.9962926984683875	0	11	196.75519314348156	0	1.1	1.1	47.78607892990303	7.689862985538402		dr
58.46959833807249	53.97193692745152 	4.497661410620964	66.31070129982959	63.04511191235297	59.28340573948529	12.805350200369816	-7.036923271708545	0	12	194.89866112690828	0	1.1	1.1	49.92278281153692	7.0514226705549135		dr
66.04060682149402	60.03691529226729 	6.003691529226735	66.9512146650235	66.95114841519552	66.15771497581107	2.5494555575066045	-1.4567005463987641	0	10	183.4461300597056	0	1.1	1.1	52.609086813196434	6.8768008136668834		dr
63.76279357881361	58.44922744724581 	5.3135661315677964	68.21921190915256	67.2749320907039	63.97279409872502	7.153150643976062	-7.004043493129814	0	11	194.83075815748603	0	1.1	1.1	54.20247349399889	6.6534815733670145		dr
68.68464300514951	62.440584550135924 	6.244058455013587	77.4238966536485	73.8300315118805	68.33151534975562	12.622780570787832	-11.929442279881414	0	10	190.79067501430418	0	1.1	1.1	56.012744682892716	6.602303683572836		dr
63.54615057901747	58.25063803076603 	5.295512548251445	70.45166964604232	68.31521739299261	62.09148575382036	4.860555273381905	-5.451031011777431	0	11	194.1687934358867	0	1.1	1.1	56.84978978246213	6.457104668537125		dr
29.524169373619102	29.424476304687488 	0.09969306893161445	72.48151672037251	63.89442583040458	26.403931078071203	10.292528689671595	-19.344196155544786	1	25	205.028953983466	4	1	0	54.117227741577835	5.8213635085765745		dr
65.95936846302766	60.46275442444202 	5.496614038585641	69.65722800516357	69.36056992340426	66.95319011326703	9.647692073357227	-14.553195211658966	0	11	201.54251474814004	4	1	0	55.19378598898236	5.79184082948649		dr
59.64507941406468	54.67465612955928 	4.970423284505401	67.54411241546971	64.96997293197103	58.55221020908747	7.629816697192837	-9.768510075653687	0	11	182.24885376519762	4	1	0	55.56472710773922	5.7233893674047325		dr
58.3010866345842	53.81638766269311 	4.484698971891092	64.89303792900627	62.84058865943575	59.81718994844008	9.969604997840925	-8.87918061924205	0	12	194.33695544861402	4	1	0	55.77521630211191	5.62810549082676		dr
30.326698632564277	29.00814651810496 	1.3185521144593153	53.12325496594226	47.785082989980424	30.818329872357623	14.838971667865199	-16.45968100454119	0	22	185.32982497678168	4	1	0	53.95746504000137	5.320280249657657		dr
10.091367137869904	8.409472614891586 	1.6818945229783182	20.896307943589296	12.4856663093939	8.01500333821646	3.5608542208753837	-15.911474518088728	0	5	14.015787691485977	4	1	0	51.03305851319261	5.077721201212368		dr
