B B C A B B G C F XXX NA NA B B wk
E E D D E E Q N F A A 0 C B wk
E F C E E E M N F A A 0 C C wk
D D C C D D L J F A A 0 C C wk
E E C E E E P N F A A 0 C C wk
E E C D D E O P F A A 0 C C wk
E E C E E E Q P F A A 0 C C wk
E E C E E E Q P F A A 0 D C wk
E E C E E E P Q F A A 0 D C wk
E E C D D E N N F A A 0 D C wk
E E C D E E P P F A A 0 D C wk
E E C E E E N P F A A 0 D C wk
E E C E E E N P F A A 0 D C wk
D D C D D D P O F A A 0 D C wk
D E C D D E Q N F A A 0 D C wk
D E C D D E N N F A A 0 D C wk
E E C E E E P Q F A A 0 D C wk
D D C C D D G J F A A 0 D C wk
E E C D D E O L F A A 0 D C wk
E E D D D D J L F A A 0 D C wk
E E D D D D N L F A A 0 D C wk
E E C D E E N N F A A 0 D C wk
E E C D D E J K F A A 0 D C wk
E E D D D E J H F A A 0 D C wk
E E C D D E F J F A A B D C wk
D D C D D E K J F A A B D C wk
E E C D E E O N F A A B D C wk
D D C D D E N N F A A B D C wk
D D C C D D L F F A A B D C wk
E E C D E E P P F A A B D C wk
E E C E E E R Q F A A B D C wk
