A B B A A A N N F XXX NA NA A A bus
C C C C C C N N F XXX NA NA B B bus
D D C D D D O K F XXX NA NA C B bus
E E D D E E Q K F XXX NA NA C B bus
F F C E E F R P F XXX NA NA C B bus
D D D C C E B C T A A 0 C B bus
B B C B B B D G F A A 0 C B bus
B C C B B B O F F A A 0 C B bus
F E D C D F R I F A A 0 C B bus
B B C B B B J L F A A 0 C B bus
B B B A A B J L F A A 0 C B bus
B C C A B B D B F A A 0 C B bus
E E C D E E O N F A A 0 C B bus
F F D E E E P P F A A 0 C B bus
B C C B B B L P F A A 0 C B bus
B B C B B B P M F A A 0 C B bus
B B B A A B L I F A A 0 C B bus
B B C B B B R O F A A 0 C B bus
E E D D D E R K F A A 0 C B bus
F F C E E F Q N F A A 0 C B bus
F E D E E E Q O F A A 0 C B bus
E E D D E E Q K F A A 0 C B bus
D C E A B C K B T A A 0 C B bus
D D C D D D P P F A A 0 C B bus
D E C D D D R J F A A 0 C B bus
