_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
34.40303137805674	24.573593841469098 	9.82943753658764	52.57853415644948	45.70696265349479	35.917714576136916	34.89426892979933	-3.953894928551506	1	5	47.7819880250788	2	1	1	34.40303137805674	9.82943753658764		dr
46.06193954684337	39.48166246872288 	6.5802770781204885	52.78488276531683	49.32566860847748	46.567383974722176	0.00001917725378319801	-4.955584858730397	0	6	76.76989924473895	2	1	1	40.23248546245006	8.204857307354064		dr
12.960497511184982	11.108997866729984 	1.8514996444549983	26.81031098246454	21.587684941265078	10.507466792040168	0	-11.045079768785502	0	6	21.600829185308303	2	1	1	31.141822812028366	6.087071419721042		dr
16.229315980679242	18.166122866575495 	-1.936806885896253	33.58224960840151	30.310841366067724	23.08134905050762	6.283263795121119	0	1	8	36.06514662373165	3	1	0.5	27.413696104191086	4.081101843316718		dr
57.604017568885034	49.374872201901454 	8.22914536698358	66.32227937712013	64.80802682385671	59.35853755824067	9.38472597796865	-3.326492976711407	0	6	96.00669594814173	3	1	0.5	33.451760397129874	4.9107105480500906		dr
64.68422579365603	55.443622108848025 	9.240603684808	68.23189136235835	67.52019941400319	65.7267258261642	1.5893490002658908	-4.456011422492651	0	6	107.8070429894267	3	1	0.5	38.6571712965509	5.632359404176409		dr
64.916084687562	55.642358303624576 	9.27372638393743	68.30551337275024	66.41416639128596	65.22318815310084	2.5917157266293316	-3.771745582525909e-9	0	6	108.19347447927001	3	1	0.5	42.40844463812391	6.152554686999411		dr
64.48713820619464	55.27468989102398 	9.212448315170661	68.30549176192925	66.78035307029118	64.24298064858405	3.934610936686248	-2.941531224174355	0	6	107.47856367699109	3	1	0.5	45.16828133413275	6.535041390520818		dr
64.93550963804087	55.659008261177874 	9.276501376862996	75.08574769782331	68.51055269836374	65.22293966830279	9.86277697074405	-9.862808027634657	0	6	108.22584939673477	3	1	0.5	47.36464003456698	6.839648055669949		dr
66.5536068825039	57.23165030138649 	9.321956581117412	71.26501471051252	69.25261834667245	66.72064658295926	5.918161192612509	-5.800515059300928	0	7	129.40979116042425	3	1	0.5	49.283536719360676	7.087878908214695		dr
65.81835984146706	56.41573700697176 	9.402622834495297	68.30522162018471	66.41386284252302	65.22286719712517	0.49061180976373464	-3.0823440713743935	0	6	109.6972664024451	3	1	0.5	50.78670245773399	7.2983101742402035		dr
56.42561511715856	48.36481295756448 	8.060802159594076	65.34584223831928	63.332478457408875	57.949966572625456	0	-9.036401287879173	0	6	94.04269186193093	3	1	0.5	51.256611846019375	7.361851173019693		dr
20.955179461804967	17.96158239583283 	2.9935970659721356	29.64672958242562	25.92138724361727	20.944405394807106	0.38339597040487305	-6.228621358811971	0	6	34.92529910300828	3	1	0.5	48.925732431849035	7.025831626323727		dr
7.1221112058512395	6.104666747872491 	1.0174444579787485	14.823353022000942	9.30310395333908	5.929342151544762	7.666736335529407	-3.771718937173318e-9	0	6	11.8701853430854	3	1	0.5	45.9397594871349	6.596661114299087		dr
27.19010020328603	23.30580017424517 	3.8843000290408582	35.917912805017835	31.211826351922024	25.81278599832568	9.327396839503951	-4.536534319720463	0	6	45.31683367214338	3	1	0.5	44.68978220154498	6.415837041948538		dr
42.22891368838462	36.196211732901105 	6.0327019554835175	45.426505038971506	44.58307589607421	41.924051165626594	4.9089138169495286	-7.150947367116068	0	6	70.38152281397437	3	1	0.5	44.53597791947246	6.391891099044474		dr
29.512743543210632	25.296637322751973 	4.216106220458659	34.89452166825426	32.37018217314971	28.547396284545997	2.053566953898482	-8.100428828560027	0	6	49.18790590535106	3	1	0.5	43.65225825028058	6.263903753245309		dr
22.666853261587434	19.428731367074942 	3.238121894512492	30.456154773658373	26.2143659082948	19.939766971863143	8.307396690215132	-1.6076237995099234	0	6	37.77808876931239	3	1	0.5	42.48640241757541	6.095804761093485		dr
16.933175457326985	16.646925337922877 	0.2862501194041087	29.428733171692084	26.07968910182034	22.150331278644217	4.225645871304565	-18.25190171190876	1	7	32.925618944802466	3	1	0.5	41.14149573545708	5.79003872732036		dr
2.4895914644818613	4.188583016576537 	-1.6989915520946757	11.972799115439221	6.2828745248648055	6.2828745248648055	0	-11.379849181148831	0	6	4.149319107469769	3	1	0.5	39.20890052190831	5.415587213349609		dr
