E D E C C D L Q F D 0 NA D D dr
B C C B B B O R F D 0 NA C C dr
B B C A B B M P F D 0 NA C C dr
A A B A A A O L F D 0 NA C B dr
B B C A A B N Q F D 0 NA B B dr
B B C A A B R M F D 0 NA B B dr
A A B A A A L R F D 0 NA B B dr
A A B A A A R R F D 0 NA B B dr
A A B A A A R P F D 0 NA B B dr
D C E B B C P K F D 0 NA B B dr
A B B A A A P P F D 0 NA B B dr
A A B A A A O N F D 0 NA B B dr
B B C A A B Q N F D 0 NA B B dr
A B B A A A P R F D 0 NA B B dr
C C E B B C R O T D 0 NA B B dr
A A B A A A M R F D 0 NA B B dr
B C C B B C R N F D 0 NA B B dr
B B B A A B N M F D 0 NA B B dr
B B B A A B Q L F D 0 NA B B dr
B B B A A B O R F D 0 NA B B dr
C C C B B B Q N F D 0 NA B B dr
A B B A A A O P F D 0 NA B B dr
B B C A A B R K F D 0 NA B B dr
C C C B C B P P F D 0 NA B B dr
