_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
18.81762956688137	18.81762956688137 	0	31.7281678720189	31.728157977358126	23.115073054171752	9.729107873745292	-9.33536173411596	1	25	130.67798310334285	0	1.1	1.1	18.81762956688137	0		bus
20.909985151819008	26.886718854509965 	-5.976733702690957	48.723290959216655	44.7599302533325	33.978639708004366	13.402136893703869	-10.33762330637721	1	34	197.48319310051286	14	0	1.1	19.86380735935019	-2.9883668513454786		bus
8.509840344780137	9.471726004559443 	-0.9618856597793055	26.6828613615043	24.883744718205495	8.545764215870863	17.931672481346983	-12.391204206923234	1	28	66.18764712606774	14.5	0	1.1	16.07915168782684	-2.312873120823421		bus
12.888176865182999	25.72053362412859 	-12.83235675894559	48.72351966841157	47.17242156465192	25.930398784321255	13.656409880700409	-19.060005851544606	1	103	368.74506030940245	15	0	1.1	15.281407982165879	-4.942744030353963		bus
7.950252771583314	7.5836067161914205 	0.3666460553918931	20.896475937210084	17.652163095842237	8.280396754571068	20.896475937210084	-14.966810007556791	2	25	55.21008869155078	14.5	0.25	0	13.815176940049366	-3.880866013204792		bus
21.963080194440316	21.084556986662705 	0.8785232077776115	38.995222742073324	36.95612463914667	22.60350683455315	8.785032818140483	-13.357810092510814	0	24	146.42053462960212	14.5	0.25	0	15.173160815781193	-3.0876344763743915		bus
30.62129910110098	29.39644713705694 	1.224851964044042	47.43905912033357	44.598511324318196	32.33190151455667	20.564226481458256	-16.573783007462225	0	24	204.14199400733986	14.5	0.25	0	17.380037713684022	-2.4715649848860437		bus
24.4192288910076	21.559061816658087 	2.860167074349512	41.70240630213059	38.84713185962659	21.859873158208845	29.50786046210828	-15.193697580419688	0	33	223.84293150090298	14.5	0.25	0	18.25993661084947	-1.8050984774815992		bus
8.49441086739306	10.912304053946462 	-2.4178931865534015	48.090020021651114	37.763560554200865	7.432721230243477	27.834334064093127	-25.12564495241841	1	57	134.49483873372347	15	0.2	0	17.17487819490987	-1.873186778489577		bus
13.367797116978721	14.779695955674754 	-1.4118988386960325	36.06751501687564	33.57711640025967	16.03000667643292	15.052390837179775	-15.052393358380122	1	28	103.97175535427894	14.5	0.16666666666666666	0	16.794170087116754	-1.8270579845102226		bus
21.857865916021108	21.79856401463123 	0.059301901389879674	44.18212213215694	42.77988572356123	26.048760846654282	16.129610450948547	-16.030006676432922	1	25	151.79073552792437	14.5	0.16666666666666666	0	17.254506071562602	-1.655570722155668		bus
20.915256906545817	20.59465677306814 	0.3206001334776758	39.37119218106085	37.00677033025507	20.46707493045713	20.03750834044272	-16.030006673883705	0	25	145.2448396287904	14.5	0.16666666666666666	0	17.559568641144537	-1.490889817519556		bus
14.288236533455315	14.63187549661327 	-0.3436389631579555	38.75450002957776	36.720996267132854	12.382756369650512	12.382756425986157	-12.382756313314866	1	26	103.19281940828839	14.5	0.16666666666666666	0	17.30792770978383	-1.402639751799433		bus
16.14382912271847	15.498075957809727 	0.6457531649087418	33.586823908037026	31.355716130200538	16.574280303934753	8.8954009519799	-8.200373175323563	1	24	107.62552748478977	14	0.2857142857142857	0	17.22477781070773	-1.2563259720345634		bus
11.76170465605414	13.02596701844981 	-1.2642623623956695	44.9710550408604	31.714552859565135	13.343105655185624	18.745748694493887	-35.21465786660835	1	30	98.01420546711783	14	0.2857142857142857	0	16.860572933730825	-1.2568550647253038		bus
12.575194539458694	12.475491025128408 	0.09970351433028668	23.720805693445403	21.861571096628765	14.955493156543522	14.955485740054486	-9.970327373252704	1	25	87.32773985735204	12.5	0.375	0	16.592736784088817	-1.1720701535343294		bus
30.274662383948957	24.219729907159167 	6.054932476789791	41.746424766210254	34.66896439629634	31.130234211339385	14.038492386029592	-10.6162050764679	0	4	33.63851375994329	12.5	0.375	0	17.397555937021767	-0.7469523517505576		bus
