_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
53.96873606199213	51.80998661951246 	2.1587494424796745	61.62299651934769	59.57387657425814	54.89659214346827	6.333032990616779	-5.426496644894613	0	24	359.79157374661423	0	1.1	1.1	53.96873606199213	2.1587494424796745		dr
57.81720569114724	55.50451746350135 	2.3126882276458858	62.24548049477163	61.40490329946414	57.672380203445194	4.994145818466222	-3.723482738725245	0	24	385.4480379409816	0	1.1	1.1	55.892970876569684	2.23571883506278		dr
58.934192383620854	56.57682468827603 	2.357367695344827	69.65514399831886	67.88994957577809	57.02486613317368	6.963671532673835	-4.9055705256846664	0	24	392.89461589080565	0	1.1	1.1	56.90671137892008	2.2762684551567958		dr
68.17247178985984	65.44557291826546 	2.7268988715943863	75.33636768520067	74.12894495762016	68.24731088519923	10.126288668980067	-6.93179165222012	0	24	454.4831452657323	0	1.1	1.1	59.72315148165502	2.3889260592661934		dr
65.4234023374015	62.80646624390543 	2.616936093496065	69.21098354123514	69.21082460112316	64.75090569365037	4.8265467334627346	-4.860438789168768	0	24	436.1560155826766	0	1.1	1.1	60.86320165280432	2.4345280661121675		dr
64.44335398778509	61.86561982827367 	2.577734159511415	69.65735535655219	69.26938442812015	63.95373571244529	4.971772844161357	-7.564402703687499	0	24	429.62235991856727	0	1.1	1.1	61.459893708634446	2.4583957483453758		dr
49.86593316654958	47.87129583988761 	1.994637326661973	64.80221958480188	64.22950425002945	47.415614216183215	4.984828105704423	-8.545676218889511	0	24	332.43955444366384	0	1.1	1.1	59.80361363119375	2.3921445452477466		dr
28.113069530036757	32.989170918268 	-4.876101388231245	45.42559147555358	45.345122306531856	40.516607875804304	8.083840037737723	-3.4925126908125703	0	32	249.8939513781045	0	1.1	1.1	55.84229561854912	1.4836138035628728		dr
42.69164484406816	40.98397905030545 	1.7076657937627076	50.132073435366365	48.58915792128045	42.9393959820038	7.192473918657306	-9.64890660113186	0	24	284.61096562712106	0	1.1	1.1	54.381112199162345	1.508508469140632		dr
26.621197567676155	26.202921752262775 	0.41827581541338077	34.89465097827293	34.335452151330536	29.29097605229606	8.634799180974689	-8.01500333821646	0	26	192.2642046554389	0	1.1	1.1	51.605120736013724	1.399485203767907		dr
16.26095809444831	20.471355681621663 	-4.210397587173354	34.89478615876954	33.62199087661798	22.759428637361	4.984980363503549	-15.154093318286481	0	42	189.7111777685636	0	1.1	1.1	48.392015041325955	0.8894958591368833		dr
22.16662359609344	23.990057654006765 	-1.8234340579133246	32.19681198045341	32.10561289369555	26.408942689433793	8.015003335667242	-7.83290797131626	0	29	178.56446785741937	0	1.1	1.1	46.20656575422325	0.663418366049366		dr
26.281437503618694	26.358461175984793 	-0.0770236723660993	35.57891036160828	34.672370238561435	28.052511679933787	7.577145945865443	-11.6623095305462	0	26	189.81038197057944	0	1.1	1.1	44.67386358109982	0.6064612861712533		dr
6.143279203631788	19.051532798120967 	-12.908253594489178	35.80337642768027	33.30780104192144	16.94380368897948	16.030006673883705	-15.961605452298492	0	106	180.88544321804707	36	0	1.1	41.921678982709246	-0.3588754910187775		dr
20.099722367128084	23.708646408310152 	-3.6089240411820676	38.54324451038133	36.641664967338535	28.1661990238285	6.265893816779229	-13.561702337568796	0	33	184.24745503200745	36	0	1.1	40.466881875003835	-0.5755453943629969		dr
27.31353350909749	30.568094988135098 	-3.2545614790376085	48.09002002420033	44.68839318255738	35.578340017075234	14.873937977519958	-12.242818621489864	0	30	227.6127792424791	36	0	1.1	39.64479760213469	-0.7429838996551601		dr
53.68520989167947	51.5378014960123 	2.1474083956671706	68.19201714870654	61.57402985117119	56.10502335731836	15.340611093323503	-12.008703156602671	0	24	357.90139927786316	36	0	1.1	40.47070420740203	-0.5729608234597289		dr
51.415659754173895	49.35903336400693 	2.0566263901669615	60.76712936694106	60.379451873036565	52.09752169075934	19.927966341387027	-15.930398660262505	0	24	342.77106502782595	36	0	1.1	41.0787572933338	-0.4268726449249127		dr
41.39519976678241	39.67484579491688 	1.720353971865535	56.10502335986757	53.43335558046209	43.74425180385518	8.501991262874064	-7.822774086411144	0	25	287.46666504710004	36	0	1.1	41.09541216035741	-0.3138607177254155		dr
23.50476894334025	23.78572990862805 	-0.28096096528780024	35.809194958580846	35.73421015463155	24.058938080361564	8.015003340765677	-12.524658471357089	0	27	176.28576707505187	36	0	1.1	40.215879999506555	-0.31221573010353476		dr
