_avgSpeed	_exSpeed	 DiffAvgExpSpeed	 Max Speed	AvgTop3Speed	_speedMedian	_maxAcceleration	_maxDecceleration	Num Of Stops(including end/start point)	duration	distance	stopDurationMedianSoFar(while moving)	ratio Of Short Stop(while moving)	ratio Of Instant Stop(in short stop)	Avg of AvgSpeed	Avg of DiffAvgExp	label
1.0427971241511182	3.5988305090601793 	-2.5560333849090613	8.895197676876462	6.366088127306786	4.007501666559015	2.965065896064358	-5.930131784584294	0	55	15.931622730086527	0	1.1	1.1	1.0427971241511182	-2.5560333849090613		bus
9.492339545985148	8.859516909586139 	0.632822636399009	24.7654721774815	16.2701607307103	8.545866419486824	19.78033368136973	-12.742967170156806	0	14	36.91465378994224	0	1.1	1.1	5.267568335068133	-0.9616053742550261		bus
20.10885609744204	18.768265690945906 	1.3405904064961334	32.06001334521819	28.113219213378983	22.041259178820656	4.189624268169215	-12.022505004775475	0	14	78.20110704560793	0	1.1	1.1	10.214664255859434	-0.19420678067130628		bus
2.5293940240911823	2.939103548496854 	-0.40970952440567165	11.973382224064718	6.662795187427059	2.965009897155541	7.965880557505703	-7.965880554956487	0	15	10.539141767046592	5	1	0	8.293346697917372	-0.24808246660489763		bus
5.271288220687053	6.169819429709164 	-0.8985312090221109	12.022505007324693	11.338411371752992	6.500058741606342	7.037390859779255	-8.981888255028569	0	14	20.499454191560762	5	1	0	7.688935002471308	-0.3781722150883403		bus
9.138730418242773	11.145353663326167 	-2.0066232450833947	20.896569141807486	19.15139013359201	14.717714822033898	11.044895882753575	-4.594657697632567	1	14	35.53950718205523	5	1	0	7.930567571766552	-0.649580720087516		bus
20.623227800891353	19.248345947498592 	1.3748818533927611	33.37045126268075	29.30600995431239	20.754949051549367	12.615517035532626	-15.580493523263137	0	14	80.20144144791081	5	1	0	9.74380474735581	-0.360371781018905		bus
1.6508307233063888	1.5246772576844225 	0.12615346562196628	5.929988737731832	4.300828260675776	0.4941656503470474	5.929988737731832	-4.007501671657446	0	15	6.878461347109953	6.5	1	0	8.732182994349632	-0.2995561251887961		bus
27.225114335367312	25.41010671300949 	1.8150076223578218	36.47157092934935	35.87718478357706	29.784783523909553	15.124216094417626	-10.131294465683311	0	14	105.87544463753954	6.5	1	0	10.786953143351596	-0.06460459768361633		bus
7.335421354017494	7.899684535095764 	-0.5642631810782701	26.684991665994183	18.997918132465113	9.508576916982097	0.6587719947597144	-8.894997223254979	1	14	28.526638598956918	6.5	1	0	10.441799964418186	-0.11457045602308172		bus
13.533770432206689	12.567072544191925 	0.9666978880147639	35.579938065511975	29.159555761421505	11.859979353914154	23.71995870405356	-13.33114782608715	1	13	48.871948782968595	5	1	0	10.722888188762596	-0.016273333837823024		bus
29.407509130829926	27.447008522107932 	1.9605006087219934	38.75271734348696	37.62587249863929	29.64996250710701	10.407426083792544	-5.9299924984028	0	14	114.36253550878305	5	1	0	12.279939933934875	0.14845782804216168		bus
21.900059455215867	20.4400554915348 	1.4600039636810678	33.705827179172516	31.99027912519604	23.85279857057449	9.985845880915466	-9.553777087183324	0	14	85.16689788139503	5	1	0	13.019949127879565	0.24934599232207752		bus
2.8294448912876473	4.575329784773731 	-1.745884893486084	14.82500948495715	10.962095591346719	3.271792167862934	3.581260381282924	-5.930003791719618	0	23	18.077009027671078	5	1	0	12.292055968122998	0.10682950047863742		bus
6.769804485207364	4.061882691124419 	2.707921794082945	16.301911786513863	6.769804485207364	4.007501669108231	16.301911786513863	-4.007501669108231	0	3	5.641503737672803	5	1	0	11.923905869261956	0.28023565338559125		bus
17.35931517649443	16.20202749806146 	1.1572876784329686	66.54216420060303	46.693487718767905	12.270579583523133	12.845287737801232	-21.67628799183037	1	14	67.50844790858945	5	1	0	12.263618950963986	0.33505140495105235		bus
6.210850048941499	6.2108500489414995 	-8.881784197001252e-16	16.03000667133449	13.689110349117792	7.157114967376288	8.54583703219933	-12.022504999677045	0	14	24.153305745883603	5	1	0	11.907573721433252	0.31534249877746096		bus
9.06600656311408	8.670816256869863 	0.395190306244217	21.13820249039034	14.542359044575514	9.150925664789511	11.382184990874944	-16.153108216056424	0	14	35.25669218988809	5	1	0	11.749708879304409	0.31977848808116965		bus
6.2032683397576145	5.789717117107108 	0.4135512226505069	14.824884787439752	12.73349223937816	4.9850934380780725	10.4404310836703	-11.859907829197338	0	14	24.12382132127961	5	1	0	11.457790956170367	0.32471389516376636		bus
